ID,OUTCOME
137442,1
122040,1
541111,1
18592,1
576022,1
868219,1
601990,1
22063,1
1616,1
336725,1
107467,1
759876,1
665053,1
602807,1
522076,1
531462,1
372687,1
336945,1
154902,1
174916,1
165231,1
481128,1
359324,1
206383,1
872751,1
51929,1
323002,1
422640,1
85181,1
544228,1
849003,1
14167,1
568186,1
741289,1
107296,1
525272,1
91504,1
107049,1
694407,1
76462,1
628632,1
194327,1
515551,1
194060,1
590177,1
68101,1
47020,1
68682,1
388866,1
221939,1
27922,1
61238,1
2159,1
342288,1
57825,1
331761,1
401036,1
384000,1
477149,1
1968,1
217752,1
21793,1
146566,1
173443,1
592833,1
501958,1
103,1
242418,1
839655,1
39084,1
188201,1
445123,1
697960,1
625047,1
445536,1
585292,1
242113,1
363405,1
999808,1
671917,1
103101,1
41192,1
89941,1
372393,1
521569,1
618853,1
28959,1
268543,1
118059,1
151603,1
298270,1
139299,1
607600,1
151883,1
988179,1
182774,1
621717,1
591278,1
289335,1
17694,1
44039,1
941418,1
155211,1
640914,1
36322,1
202668,1
62397,1
559028,1
300314,1
52294,1
40746,1
55843,1
740988,1
66225,1
769350,1
541329,1
277188,1
984361,1
197808,1
553365,1
559960,1
97492,1
684828,1
360332,1
590833,1
307810,1
911523,1
10086,1
564892,1
56684,1
324614,1
152199,1
244650,1
11843,1
743681,1
794642,1
250296,1
483134,1
210265,1
122250,1
56947,1
151614,1
40364,1
993869,1
427368,1
444546,1
240149,1
822877,1
933159,1
647189,1
253066,1
363584,1
9189,1
964819,1
9517,1
573620,1
70741,1
223514,1
416013,1
210320,1
776198,1
32178,1
769480,1
458372,1
425883,1
512850,1
114328,1
125855,1
136916,1
760101,1
648166,1
576969,1
112020,1
776059,1
560711,1
520211,1
439947,1
591549,1
880884,1
511510,1
270780,1
490901,1
138495,1
649325,1
200354,1
486269,1
34031,1
148415,1
5360,1
474525,1
153554,1
878197,1
659360,1
987631,1
478902,1
534506,1
602644,1
682111,1
639801,1
112828,1
184271,1
678790,1
877030,1
422022,1
475722,1
977531,1
451775,1
430489,1
340798,1
423316,1
701299,1
395642,1
625478,1
995788,1
724961,1
693560,1
3840,1
357101,1
637792,1
397656,1
129709,1
59427,1
435454,1
238171,1
993534,1
341051,1
345917,1
977045,1
344822,1
894165,1
620976,1
190095,1
763522,1
488850,1
257560,1
974066,1
768597,1
383542,1
428504,1
242688,1
351381,1
636316,1
430518,1
228805,1
233188,1
141120,1
145610,1
513411,1
998273,1
439016,1
509657,1
2779,1
512505,1
785579,1
56828,1
510355,1
964670,1
324665,1
329587,1
720570,1
109042,1
497184,1
41888,1
928308,1
198168,1
656933,1
98409,1
321326,1
457317,1
111614,1
176972,1
95877,1
593412,1
842821,1
349712,1
124379,1
381315,1
9883,1
182288,1
254655,1
236993,1
170032,1
556077,1
239540,1
199172,1
110565,1
154258,1
111013,1
915494,1
6787,1
519786,1
145375,1
6592,1
923,1
251321,1
3833,1
280808,1
274465,1
607563,1
581970,1
428388,1
305349,1
213397,1
112296,1
237344,1
4816,1
34468,1
484215,1
986450,1
846742,1
693246,1
459025,1
197474,1
648284,1
406828,1
186755,1
488097,1
560056,1
252507,1
187502,1
727222,1
572293,1
106966,1
396305,1
97139,1
1153,1
175795,1
448529,1
587163,1
454556,1
188375,1
568123,1
295397,1
279505,1
332319,1
732347,1
479330,1
941889,1
306833,1
137402,1
943845,1
124340,1
156542,1
604635,1
155403,1
440170,1
475800,1
741958,1
313486,1
370230,1
132465,1
700156,1
657864,1
747,1
238666,1
687888,1
845076,1
174204,1
241063,1
582463,1
421124,1
398269,1
27609,1
709916,1
548494,1
533680,1
274209,1
106170,1
962445,1
676841,1
930685,1
344794,1
651181,1
248663,1
136036,1
777165,1
162842,1
738122,1
649400,1
91738,1
740634,1
206881,1
765989,1
768756,1
147519,1
550347,1
127316,1
166487,1
415435,1
34696,1
172596,1
605162,1
291062,1
168201,1
7747,1
119301,1
375646,1
579167,1
1142,1
698621,1
136840,1
493661,1
774224,1
304026,1
695113,1
752638,1
346452,1
356452,1
133090,1
403819,1
532864,1
139797,1
962025,1
272968,1
529660,1
133212,1
159909,1
239083,1
62873,1
243108,1
789528,1
532985,1
142187,1
477867,1
84197,1
198452,1
829385,1
855537,1
249403,1
84577,1
306348,1
138222,1
558344,1
292795,1
726318,1
557911,1
459225,1
121594,1
64630,1
847442,1
6602,1
348041,1
234702,1
76136,1
581317,1
698225,1
186520,1
278674,1
581578,1
588292,1
609734,1
2146,1
494211,1
561245,1
399761,1
864388,1
792572,1
312738,1
1754,1
981344,1
172626,1
279029,1
462629,1
7395,1
113190,1
2492,1
74276,1
31112,1
601223,1
371487,1
99055,1
625295,1
532052,1
419899,1
430654,1
263978,1
98494,1
977189,1
642786,1
194165,1
342762,1
323074,1
25308,1
456550,1
115879,1
163346,1
706741,1
570444,1
485733,1
340498,1
425338,1
848658,1
543458,1
4650,1
274065,1
647558,1
479875,1
390318,1
409132,1
100750,1
144338,1
154991,1
312835,1
277965,1
965633,1
4697,1
730036,1
724535,1
306598,1
273918,1
60246,1
475871,1
383451,1
257998,1
337524,1
499048,1
977308,1
790020,1
387250,1
187303,1
763512,1
274125,1
323807,1
44815,1
589415,1
887011,1
672176,1
757204,1
555925,1
879182,1
421856,1
419833,1
118,1
449513,1
643780,1
354131,1
318483,1
637250,1
795000,1
686119,1
328397,1
521980,1
577716,1
81980,1
551942,1
81034,1
288010,1
875545,1
174071,1
402468,1
444443,1
209948,1
444227,1
261895,1
175591,1
8509,1
467459,1
310124,1
126497,1
139557,1
132845,1
451197,1
251349,1
989663,1
957854,1
654744,1
709501,1
7408,1
259199,1
122736,1
182631,1
217106,1
307634,1
238135,1
605597,1
786278,1
616302,1
126990,1
11571,1
542382,1
302050,1
270336,1
508794,1
392845,1
510397,1
993594,1
423221,1
314773,1
36124,1
520702,1
268756,1
165207,1
505657,1
120085,1
277550,1
548972,1
328891,1
635715,1
347159,1
382806,1
680931,1
35017,1
885049,1
446963,1
329451,1
2446,1
376610,1
120325,1
529031,1
42533,1
516051,1
524148,1
304620,1
40096,1
999121,1
158705,1
305260,1
258437,1
425406,1
320599,1
139739,1
258971,1
649807,1
243975,1
163023,1
165174,1
715290,1
561591,1
410360,1
168902,1
160458,1
728289,1
603093,1
570990,1
171856,1
186384,1
31161,1
670684,1
760226,1
756080,1
608322,1
262476,1
40676,1
527604,1
158065,1
623217,1
761470,1
110299,1
190699,1
418088,1
656058,1
472755,1
947886,1
50181,1
499044,1
360045,1
568397,1
28784,1
420953,1
86304,1
509483,1
249159,1
151030,1
500824,1
667919,1
10848,1
586866,1
540102,1
167096,1
537424,1
650197,1
87136,1
849211,1
813491,1
203279,1
843569,1
686167,1
305984,1
107614,1
600409,1
739530,1
372966,1
71202,1
165784,1
974361,1
341715,1
354213,1
9847,1
24001,1
328474,1
431270,1
443789,1
193196,1
120421,1
19930,1
998862,1
360828,1
308162,1
706626,1
89463,1
389768,1
780388,1
958845,1
983512,1
984810,1
34759,1
862299,1
281782,1
39202,1
157026,1
592827,1
184580,1
572074,1
261495,1
255224,1
346586,1
288208,1
586489,1
58858,1
979913,1
268630,1
915969,1
395062,1
310784,1
202086,1
774634,1
329550,1
154059,1
409368,1
429753,1
300950,1
686063,1
254653,1
139320,1
961232,1
626546,1
199437,1
79617,1
689051,1
216142,1
848230,1
121550,1
482475,1
448913,1
626215,1
970698,1
382548,1
792257,1
388962,1
432978,1
168372,1
661347,1
89190,1
42124,1
249,1
432790,1
178013,1
716209,1
555869,1
469577,1
258915,1
765431,1
295120,1
472183,1
630685,1
910024,1
610960,1
243604,1
208797,1
267722,1
414099,1
97332,1
75594,1
162306,1
888,1
309614,1
579298,1
530805,1
12058,1
188939,1
654182,1
405807,1
997995,1
400145,1
400065,1
515526,1
787276,1
660293,1
184822,1
9514,1
4253,1
186205,1
697251,1
739061,1
20099,1
615062,1
364979,1
68151,1
34724,1
26114,1
37901,1
401119,1
967784,1
252303,1
40337,1
104,1
621197,1
916317,1
553195,1
389659,1
994929,1
103707,1
977408,1
79216,1
536297,1
202657,1
50155,1
335336,1
536930,1
69892,1
904847,1
644615,1
497762,1
122659,1
92219,1
319901,1
274498,1
150921,1
606,1
357004,1
452611,1
21795,1
931321,1
332337,1
258618,1
175597,1
475219,1
662966,1
16991,1
64577,1
53950,1
190149,1
422318,1
954723,1
735560,1
444784,1
995751,1
113891,1
196768,1
102867,1
558326,1
677912,1
340421,1
323894,1
512092,1
848851,1
612151,1
730805,1
246394,1
400236,1
560412,1
682398,1
898167,1
367587,1
869345,1
316006,1
409836,1
514369,1
197051,1
374843,1
503063,1
354373,1
88382,1
5238,1
666205,1
156840,1
247721,1
728104,1
677528,1
211223,1
610170,1
45677,1
387813,1
538886,1
282730,1
45978,1
494518,1
507404,1
857601,1
684260,1
142228,1
813535,1
562714,1
139434,1
774423,1
109963,1
234618,1
480373,1
351955,1
2680,1
348183,1
19553,1
538771,1
90291,1
595366,1
878462,1
645152,1
246501,1
784601,1
962772,1
451363,1
621217,1
390607,1
470161,1
646355,1
468724,1
8361,1
279681,1
102508,1
413006,1
391157,1
5733,1
334608,1
172981,1
359291,1
902021,1
173642,1
283335,1
451005,1
315324,1
935453,1
409533,1
522052,1
824013,1
713636,1
385960,1
605096,1
457451,1
425504,1
698528,1
329684,1
21458,1
100354,1
246120,1
422542,1
627333,1
258411,1
294901,1
164856,1
344468,1
413561,1
159334,1
16226,1
195354,1
216073,1
44301,1
59610,1
806394,1
215100,1
946018,1
149936,1
262276,1
509919,1
672656,1
2647,1
258195,1
457412,1
92845,1
154543,1
101163,1
116242,1
475825,1
129939,1
197962,1
394469,1
196282,1
302758,1
999578,1
1555,1
508632,1
590103,1
733488,1
162412,1
241769,1
446767,1
333916,1
16854,1
44365,1
740027,1
27247,1
396196,1
466810,1
91836,1
133875,1
820266,1
593198,1
93539,1
114827,1
322658,1
764312,1
312448,1
484996,1
902084,1
302863,1
416772,1
519908,1
481052,1
313998,1
68466,1
34175,1
56701,1
243589,1
989084,1
948608,1
662507,1
320278,1
353825,1
355886,1
789556,1
472061,1
385609,1
343556,1
80239,1
438635,1
170133,1
509825,1
987039,1
545210,1
816120,1
132483,1
372345,1
897284,1
223291,1
82122,1
898011,1
911675,1
528818,1
917687,1
491488,1
610339,1
323781,1
128398,1
629664,1
766777,1
337564,1
92529,1
48328,1
457423,1
7356,1
649723,1
696349,1
855004,1
479939,1
342906,1
194387,1
28325,1
596708,1
101651,1
703609,1
254929,1
773667,1
912429,1
165556,1
101,1
230610,1
127387,1
69353,1
918950,1
356890,1
84089,1
181217,1
120,1
471565,1
192549,1
321459,1
515292,1
125685,1
32238,1
81188,1
400932,1
461777,1
774394,1
753447,1
68639,1
995401,1
567622,1
363349,1
60346,1
585233,1
664379,1
838406,1
474635,1
307069,1
342546,1
495824,1
694705,1
572920,1
136959,1
32915,1
652983,1
236500,1
565784,1
77689,1
291060,1
591789,1
616617,1
63289,1
475236,1
206998,1
753623,1
8258,1
2105,1
142100,1
11463,1
957120,1
309211,1
560174,1
391378,1
91637,1
497285,1
191213,1
708368,1
689083,1
67942,1
73488,1
439370,1
150911,1
907969,1
346138,1
182648,1
294714,1
174868,1
136686,1
219693,1
283060,1
273957,1
145173,1
427920,1
815831,1
11788,1
270257,1
310933,1
78599,1
393667,1
833564,1
485934,1
645381,1
264445,1
80010,1
644226,1
476303,1
481805,1
610608,1
323286,1
650697,1
95281,1
671697,1
29492,1
50601,1
58787,1
3347,1
25330,1
467753,1
7354,1
335535,1
272293,1
28482,1
19441,1
32902,1
283629,1
345983,1
405850,1
500896,1
775102,1
989912,1
402626,1
345704,1
205844,1
503593,1
533777,1
997721,1
948154,1
704237,1
121631,1
609991,1
57778,1
152932,1
650862,1
756477,1
384720,1
17399,1
275032,1
36137,1
233952,1
359616,1
5780,1
625472,1
452795,1
859212,1
688340,1
682769,1
139765,1
408195,1
472678,1
804583,1
36626,1
455399,1
556388,1
935408,1
554127,1
583536,1
172352,1
275338,1
214613,1
952039,1
503127,1
258218,1
530403,1
30412,1
57879,0
282590,1
309430,1
449,1
838807,1
267236,1
248615,1
329838,1
617316,1
814505,1
497695,1
154761,1
78217,1
23800,1
899233,1
978,1
189730,1
496287,1
754483,1
96293,1
267707,1
615366,1
387478,1
19775,1
833780,1
153942,1
422883,1
280945,1
295758,1
814906,1
309130,1
72337,1
718369,1
110096,1
430368,1
895778,1
445092,1
449322,1
398071,1
483016,1
490920,1
402696,1
578613,1
872325,1
537912,1
418242,1
183285,1
238979,1
893234,1
268466,1
468580,1
352097,1
986996,1
85200,1
573536,1
436871,1
568561,1
602715,1
367757,1
10115,1
471745,1
999960,1
983681,1
475214,1
104463,1
874691,1
77023,1
608829,1
189559,1
559527,1
519008,1
939158,1
478943,1
214690,1
97647,1
674359,1
803696,1
473062,1
654866,1
239766,1
28452,1
230551,1
43166,1
292317,1
61345,1
256623,1
501964,1
777,1
485850,1
763190,1
759882,1
580288,1
319883,1
40123,1
163698,1
260752,1
796730,1
26926,1
200121,1
478672,1
740575,1
21530,1
372704,1
376674,1
931861,1
131572,1
24422,1
657384,1
64954,1
125755,1
963482,1
452011,1
253414,1
25924,1
937309,1
854746,1
476845,1
427739,1
214528,1
131343,1
460738,1
354942,1
440235,1
726734,1
215612,1
725459,1
280522,1
29942,1
154284,1
267551,1
832071,1
31567,1
303250,1
38049,1
145838,1
203728,1
112986,1
347780,1
710898,1
284173,1
323009,1
478632,1
75624,1
26402,1
131929,1
186365,1
13543,1
977448,1
446244,1
892042,1
721682,1
256307,1
275870,1
485472,1
339416,1
340067,1
441663,1
670703,1
743215,1
490757,1
144411,1
699718,1
287466,1
155596,1
206988,1
255029,1
790525,1
145946,1
670200,1
752299,1
521132,1
380186,1
275045,1
308818,1
168519,1
132982,1
398991,1
366612,1
678984,1
771954,1
8820,1
768744,1
525678,1
169101,1
334186,1
391741,1
68406,1
15970,1
584369,1
594940,1
327768,1
950498,1
90616,1
194268,1
383900,1
435241,1
41756,1
309518,1
57922,1
682120,1
170327,1
167579,1
198586,1
460627,1
367904,1
1862,1
296827,1
32357,1
248170,1
679723,1
544380,1
318735,1
28331,1
95135,1
989882,1
951684,1
290725,1
230595,1
637249,1
264462,1
475963,1
551608,1
777175,1
405235,1
125262,1
260209,1
207059,1
154078,1
712693,1
887808,1
362441,1
104019,1
13856,1
181487,1
149695,1
280183,1
555415,1
164649,1
995256,1
757898,1
494,1
688865,1
600844,1
970301,1
304156,1
238440,1
631006,1
440045,1
982222,1
162689,1
516638,1
189159,1
145013,1
36602,1
26287,1
93150,1
259501,1
19656,1
935542,1
547777,1
113054,1
300544,1
378814,1
87785,1
556723,1
337798,1
64146,1
114556,1
516154,1
525471,1
996958,1
38472,1
260074,1
704971,1
211627,1
212407,1
199859,1
223650,1
232477,1
485319,1
263,1
630133,1
433667,1
418470,1
937806,1
775651,1
720476,1
45014,1
174000,1
240874,1
107815,1
312093,1
978235,1
163620,1
898561,1
579938,1
611095,1
397428,1
627123,1
161117,1
535270,1
168338,1
437130,1
45636,1
428451,1
399948,1
521382,1
466940,1
235862,1
438179,1
449597,1
188798,1
558408,1
58792,1
44843,1
154472,1
49908,1
548933,1
477204,1
591702,1
564362,1
792419,1
314971,1
12909,1
559763,1
442267,1
204063,1
186857,1
285333,1
8568,1
555097,1
22453,1
603773,1
489568,1
102828,1
421742,1
261765,1
248415,1
282523,1
86350,1
796802,1
541823,1
114462,1
922706,1
562256,1
166294,1
12419,1
97355,1
243470,1
992204,1
1582,1
972862,1
63408,1
310359,1
602463,1
348250,1
705602,1
620907,1
958842,1
480199,1
438266,1
16182,1
984294,1
241569,1
230368,1
1339,1
987209,1
320403,1
36662,1
253359,1
933982,1
97520,1
367919,1
529260,1
943847,1
373158,1
14506,1
857023,1
273875,1
313340,1
220838,1
768349,1
101222,1
503924,1
130418,1
83332,1
627688,1
671934,1
465273,1
906110,1
544944,1
77237,1
224830,1
647940,1
236971,1
237815,1
128066,1
624256,1
85273,1
328159,1
120029,1
299124,1
292870,1
708723,1
385040,1
458749,1
136085,1
498396,1
883995,1
32064,1
123886,1
45336,1
66520,1
996798,1
425077,1
348719,1
264804,1
127952,1
264455,1
359852,1
306753,1
333318,1
132814,1
329138,1
125132,1
496464,1
118860,1
876297,1
30017,1
410207,1
264104,1
3004,1
540169,1
78840,1
440815,1
991755,1
50291,1
977834,1
546000,1
220168,1
264526,1
486205,1
390590,1
830529,1
58049,1
237680,1
775398,1
178115,1
855313,1
423441,1
133054,1
1400,1
294274,1
38759,1
746865,1
562167,1
685565,1
446759,1
522702,1
884520,1
868269,1
967798,1
888296,1
452938,1
767334,1
825601,1
708684,1
595488,1
798317,1
582500,1
309522,1
478698,1
930609,1
832462,1
376305,1
289494,1
288731,1
550055,1
423229,1
647731,1
631213,1
250364,1
20381,1
675264,1
232365,1
385610,1
336256,1
559142,1
155715,1
167707,1
62559,1
332520,1
101,1
801654,1
109636,1
360605,1
313541,1
193160,1
590165,1
659013,1
622049,1
292396,1
945571,1
769593,1
99907,1
434302,1
503052,1
376636,1
817908,1
477300,1
779825,1
28777,1
311388,1
328892,1
115427,1
96343,1
338299,1
283450,1
284118,1
301600,1
456289,1
19264,1
101838,1
38421,1
14032,1
132956,1
215228,1
35686,1
565410,1
215312,1
466546,1
72577,1
361176,1
819915,1
536822,1
633952,1
345561,1
603279,1
279323,1
854179,1
378011,1
965836,1
695451,1
439275,1
785996,1
652393,1
26710,1
327317,1
63174,1
909611,1
777084,1
95103,1
125967,1
380935,1
291859,1
555928,1
87552,1
516591,1
143736,1
233902,1
264453,1
528553,1
522003,1
410967,1
893074,1
581044,1
45541,1
744680,1
71391,1
30780,1
446886,1
297952,1
443949,1
364803,1
357938,1
74723,1
797033,1
83776,1
776948,1
574930,1
365759,1
551915,1
907297,1
703513,1
669211,1
109399,1
53068,1
388404,1
850095,1
332951,1
570125,1
144494,1
762481,1
540235,1
96973,1
934394,1
999889,1
26466,1
574345,1
527625,1
917869,1
1832,1
560800,1
148936,1
13215,1
496434,1
93890,1
361655,1
434491,1
455400,1
80913,1
19736,1
379544,1
646996,1
300425,1
199942,1
305719,1
589634,1
110812,1
110820,1
621318,1
943183,1
498726,1
130106,1
447749,1
215165,1
11989,1
408993,1
686631,1
39449,1
524957,1
910006,1
171080,1
761729,1
102187,1
858824,1
875,1
981241,1
183139,1
333027,1
107,1
324812,1
821401,1
168197,1
350909,1
610838,1
296159,1
770361,1
161233,1
205277,1
111729,1
93503,1
279495,1
306306,1
542801,1
918884,1
93137,1
62229,1
373055,1
878,1
624365,1
450871,1
530587,1
985806,1
8467,1
119960,1
123352,1
665865,1
242355,1
999830,1
568132,1
246395,1
251428,1
114274,1
64726,1
626862,1
334424,1
645576,1
203374,1
300903,1
309814,1
665520,1
386094,1
422659,1
92016,1
236005,1
1813,1
370863,1
506671,1
48631,1
748590,1
460269,1
63175,1
43247,1
646086,1
172797,1
487577,1
229619,1
335062,1
429742,1
423998,1
265876,1
891173,1
727728,1
327697,1
153484,1
1173,1
248704,1
382890,1
828227,1
251024,1
423179,1
178383,1
346344,1
376038,1
617995,1
41205,1
256855,1
658132,1
525579,1
276433,1
295039,1
709353,1
574109,1
58480,1
11907,1
222756,1
259017,1
592041,1
432718,1
431002,1
457968,1
26766,1
467917,1
762695,1
184246,1
654375,1
379678,1
32500,1
287846,1
220317,1
691866,1
74875,1
14315,1
330773,1
430201,1
359723,1
442360,1
197638,1
141263,1
48487,1
305552,1
821807,1
280913,1
713125,1
663312,1
472719,1
223344,1
608079,1
987851,1
343375,1
496597,1
246,1
35167,1
272834,1
43854,1
758504,1
137850,1
93935,1
147129,1
559522,1
55616,1
807336,1
210259,1
233745,1
583794,1
733499,1
453623,1
732400,1
397093,1
972779,1
349114,1
39935,1
840481,1
178115,1
27329,1
452526,1
973937,1
18081,1
101,1
892052,1
291328,1
511,1
268234,1
710462,1
73923,1
220997,1
12962,1
381834,1
756751,1
595438,1
58365,1
63126,1
157148,1
252807,1
629141,1
28925,1
495446,1
217227,1
369257,1
276629,1
570508,1
493612,1
283422,1
899074,1
26632,1
380116,1
180262,1
459953,1
408598,1
292800,1
904774,1
844662,1
550605,1
688560,1
294746,1
279355,1
713096,1
570413,1
2551,1
22885,1
443455,1
504644,1
354881,1
429594,1
4040,1
542470,1
365476,1
73093,1
450158,1
26629,1
221605,1
632,1
125489,1
157770,1
316622,1
311820,1
291171,1
145536,1
147298,1
434879,1
36207,1
230720,1
552310,1
797332,1
565571,1
305698,1
242892,1
797862,1
436123,1
601510,1
284375,1
313685,1
699380,1
199477,1
445314,1
609461,1
382300,1
106792,1
333856,1
222849,1
189995,1
630863,1
190123,1
722416,1
815305,1
243227,1
32095,1
35425,1
522383,1
814262,1
527726,1
47732,1
903276,1
476816,1
4970,1
249359,1
29855,1
890519,1
617241,1
998355,1
521234,1
259742,1
429284,1
160303,1
357786,1
128164,1
703929,1
381074,1
245941,1
580541,1
384740,1
9973,1
55189,1
19063,1
993382,1
132584,1
728043,1
416964,1
959974,1
786765,1
803680,1
277352,1
576727,1
373438,1
921939,1
261865,1
121080,1
93898,1
465844,1
452469,1
236836,1
39572,1
42093,1
179421,1
54459,1
227400,1
613273,1
694600,1
850784,1
218673,1
1838,1
375912,1
110511,1
92984,1
571602,1
554707,1
790099,1
458855,1
367951,1
378449,1
290736,1
248428,1
68470,1
840024,1
502876,1
220631,1
715451,1
302599,1
120876,1
355691,1
117868,1
736669,1
330051,1
453931,1
800611,1
95177,1
777040,1
485193,1
415722,1
884938,1
547377,1
18892,1
58592,1
650194,1
587246,1
455758,1
557576,1
303737,1
460695,1
94770,1
91991,1
155864,1
518609,1
141036,1
703625,1
207435,1
289320,1
222623,1
713853,1
2543,1
5870,1
242402,1
591378,1
918701,1
536313,1
122465,1
548304,1
74353,1
34306,1
25171,1
315580,1
339304,1
631269,1
150576,1
111389,1
300853,1
462845,1
994616,1
374865,1
140723,1
458156,1
250964,1
379548,1
106614,1
119244,1
343163,1
106737,1
390356,1
745872,1
327332,1
427402,1
347222,1
684298,1
808426,1
122332,1
648812,1
158622,1
3395,1
330560,1
282861,1
829914,1
23033,1
396679,1
622437,1
585382,1
53528,1
158902,1
150026,1
174975,1
521740,1
192329,1
7148,1
476695,1
377640,1
668487,1
324272,1
55292,1
594258,1
746014,1
13843,1
266243,1
114137,1
927775,1
319600,1
225556,1
70057,1
278143,1
792598,1
947824,1
22934,1
282553,1
151539,1
343007,1
860719,1
910857,1
386475,1
483657,1
175911,1
570230,1
896422,1
175460,1
973143,1
527208,1
594578,1
245805,1
177381,1
689269,1
455994,1
112000,1
156134,1
177591,1
151412,1
620765,1
409463,1
543946,1
402063,1
263633,1
19075,1
479324,1
543881,1
197354,1
504662,1
255826,1
56846,1
577451,1
416264,1
355277,1
282001,1
130193,1
175796,1
363169,1
236869,1
751961,1
694413,1
460568,1
327801,1
460694,1
89471,1
275294,1
455070,1
735805,1
776094,1
314678,1
630127,1
250376,1
642,1
302932,1
398746,1
496303,1
275494,1
851935,1
450775,1
992086,1
716208,1
94798,1
626,1
113209,1
596954,1
354712,1
220439,1
185843,1
770822,1
653094,1
295399,1
507161,1
164805,1
768888,1
644740,1
123413,1
121036,1
462112,1
219434,1
787248,1
1359,1
992045,1
680907,1
110491,1
658660,1
55076,1
113108,1
937499,1
38775,1
223125,1
782767,1
665525,1
163760,1
661302,1
332023,1
120555,1
72604,1
329115,1
116915,1
757521,1
254680,1
29322,1
733823,1
464007,1
194225,1
244063,1
980037,1
734758,1
306070,1
106957,1
171445,1
59326,1
3286,1
190674,1
136704,1
552348,1
102545,1
10231,1
727101,1
647385,1
277801,1
470285,1
597228,1
644315,1
216485,1
35857,1
829451,1
1494,1
890305,1
812601,1
259604,1
448971,1
715944,1
60239,1
925200,1
410571,1
552962,1
421352,1
250367,1
228246,1
892161,1
244210,1
317655,1
345759,1
368399,1
37516,1
227951,1
221534,1
144962,1
526658,1
377890,1
567632,1
851743,1
607636,1
907887,1
679652,1
141487,1
360689,1
537038,1
918925,1
418987,1
824174,1
9874,1
61905,1
656235,1
73335,1
476436,1
746845,1
858816,1
414501,1
827044,1
236615,1
44992,1
17054,1
255683,1
5458,1
237122,1
780827,1
400654,1
468044,1
495807,1
711245,1
105402,1
337326,1
246768,1
966114,1
418070,1
243878,1
112122,1
126697,1
662330,1
416275,1
184613,1
590966,1
117607,1
994422,1
982635,1
528769,1
175217,1
105838,1
4015,1
21853,1
268833,1
106,1
390459,1
196416,1
178145,1
608540,1
997607,1
84223,1
346180,1
365478,1
191951,1
38337,1
73482,1
72463,1
378646,1
494060,1
214613,1
3703,1
253695,1
302634,1
176579,1
299318,1
55454,1
255729,1
789262,1
517698,1
139633,1
223886,1
337326,1
1366,1
509662,1
107240,1
528509,1
420949,1
386367,1
746479,1
631955,1
82571,1
235541,1
36423,1
366957,1
154991,1
85452,1
802954,1
419292,1
281684,1
450009,1
76076,1
199125,1
841203,1
503738,1
968757,1
356930,1
129722,1
481429,1
296416,1
35360,1
41135,1
436474,1
211355,1
581153,1
92973,1
354565,1
731682,1
250849,1
708085,1
965734,1
982180,1
228205,1
26253,1
871074,1
602745,1
647190,1
543687,1
66507,1
81039,1
401555,1
356405,1
969990,1
645824,1
1186,1
757709,1
3737,1
849816,1
262543,1
111748,1
878507,1
216831,1
948788,1
810063,1
768917,1
629416,1
355006,1
359273,1
136115,1
42201,1
459965,1
538385,1
817606,1
958369,1
190613,1
150917,1
181930,1
175135,1
571780,1
466268,1
750781,1
362178,1
15665,1
558885,1
1452,1
200872,1
443583,1
539726,1
941588,1
256338,1
407496,1
579351,1
193104,1
202358,1
154825,1
416065,1
416325,1
303006,1
393564,1
268861,1
74750,1
671715,1
276101,1
112149,1
391033,1
728571,1
477230,1
374540,1
67586,1
479498,1
232689,1
476220,1
27612,1
655113,1
742674,1
454494,1
141009,1
92921,1
984590,1
269098,1
601525,1
806757,1
354036,1
931069,1
695879,1
144248,1
682810,1
402058,1
127914,1
182614,1
745621,1
170916,1
569138,1
265218,1
107389,1
9336,1
421657,1
320287,1
106372,1
87626,1
134209,1
807285,1
144342,1
466322,1
639312,1
541730,1
951611,1
591883,1
372414,1
40678,1
833876,1
919473,1
91885,1
586069,1
192235,1
672761,1
458724,1
23022,1
203590,1
717432,1
46706,1
699496,1
702640,1
39649,1
78484,1
169855,1
454806,1
167560,1
654856,1
310873,1
60511,1
408004,1
818902,1
192720,1
20524,1
346077,1
777575,1
4418,1
95471,1
899428,1
490884,1
691425,1
598158,1
760607,1
841717,1
907572,1
485201,1
215594,1
263373,1
779235,1
817934,1
547232,1
45387,1
400878,1
260811,1
303927,1
658754,1
236162,1
87100,1
2685,1
762281,1
63114,1
556953,1
630366,1
392191,1
210432,1
422739,1
10605,1
299955,1
808788,1
658151,1
28130,1
204726,1
413076,1
89346,1
33274,1
61150,1
143327,1
13162,1
529627,1
1806,1
850378,1
640314,1
53728,1
6920,1
166777,1
504104,1
399309,1
809292,1
283505,1
539903,1
790464,1
947472,1
444282,1
511475,1
829716,1
424818,1
773695,1
603288,1
640975,1
756083,1
206888,1
595333,1
226679,1
68096,1
650656,1
592134,1
376948,1
606166,1
755029,1
519083,1
295320,1
86455,1
566274,1
33651,1
39081,1
176941,1
593959,1
680322,1
75546,1
585833,1
789015,1
50357,1
686132,1
961432,1
379289,1
236150,1
1669,1
393499,1
190263,1
355494,1
747889,1
3217,1
531967,1
701009,1
59994,1
343108,1
243787,1
131221,1
113063,1
625126,1
580419,1
169521,1
225120,1
833272,1
45282,1
580798,1
422746,1
154415,1
135551,1
590598,1
353750,1
430649,1
583220,1
478071,1
280214,1
206976,1
201511,1
344626,1
368096,1
574898,1
13813,1
